customer_id,gender,age,income,relation_length,contract_length,start_channel,email_list,home_age,home_label,electricity_usage,gas_usage,province,churn
15051,0,28,3121.0,5,22,Online,1,6,B,2817.0,1098.0,Noord-Holland,1
15052,1,44,6037.0,32,0,Online,1,13,B,2296.0,682.0,Gelderland,1
15053,1,44,2369.0,17,0,Online,1,49,C,2006.0,1317.0,Noord-Holland,1
15054,0,42,3749.0,41,29,Online,1,39,E,2959.0,1667.0,Zuid-Holland,0
15055,1,67,8708.0,41,0,Online,1,73,G,3287.0,1780.0,Zuid-Holland,1
15056,0,55,4235.0,63,18,Phone,0,7,A,1781.0,0.0,Gelderland,0
15057,0,35,4705.0,16,3,Online,1,64,D,1468.0,763.0,Noord-Brabant,0
15058,1,53,4149.0,52,0,Online,1,70,G,2772.0,2453.0,Limburg,1
15059,0,32,4842.0,9,9,Online,1,19,B,2965.0,21.0,Friesland,0
15060,1,80,4472.0,176,19,Phone,0,146,G,3758.0,1585.0,Zuid-Holland,0
15061,0,36,2127.0,5,29,Online,1,16,G,2008.0,1694.0,Zuid-Holland,1
15062,1,53,3012.0,79,25,Online,1,5,B,2381.0,690.0,Noord-Brabant,0
15063,1,47,10535.0,42,0,Online,1,6,C,2147.0,1389.0,Noord-Holland,0
15064,0,45,4823.0,62,34,Online,1,88,B,2212.0,927.0,Noord-Holland,0
15065,1,28,4462.0,10,0,Online,1,43,E,1741.0,1198.0,Noord-Holland,0
15066,1,35,2323.0,19,30,Online,1,28,E,2247.0,2356.0,Zuid-Holland,1
15067,0,39,7981.0,74,8,Online,0,82,B,1946.0,1363.0,Zuid-Holland,0
15068,1,45,2965.0,53,0,Online,1,14,E,2000.0,888.0,Zuid-Holland,1
15069,1,43,5287.0,15,0,Phone,0,81,C,2663.0,682.0,Noord-Holland,1
15070,0,38,4021.0,32,3,Online,1,23,G,2667.0,1756.0,Overijssel,1
15071,0,41,2520.0,51,3,Online,1,92,G,1854.0,593.0,Noord-Brabant,1
15072,0,41,7282.0,37,9,Online,1,9,A,2264.0,668.0,Zeeland,0
15073,0,53,4283.0,97,0,Online,1,18,C,2590.0,1389.0,Limburg,1
15074,1,59,5785.0,6,0,Online,1,17,B,1802.0,1552.0,Overijssel,1
15075,0,58,2495.0,68,22,Online,1,28,F,2015.0,2032.0,Limburg,0
15076,0,43,7703.0,64,7,Online,1,34,D,1500.0,1086.0,Noord-Holland,0
15077,1,61,6024.0,63,8,Phone,0,33,G,3083.0,966.0,Gelderland,1
15078,0,53,10776.0,126,0,Online,0,8,B,1590.0,836.0,Zuid-Holland,0
15079,0,35,2029.0,27,0,Online,1,22,D,3395.0,1620.0,Utrecht,1
15080,1,55,1728.0,70,0,Online,1,19,D,1894.0,965.0,Zuid-Holland,0
15081,0,62,6549.0,13,2,Phone,0,189,G,2266.0,2097.0,Overijssel,0
15082,0,37,13090.0,51,12,Phone,0,15,C,2129.0,487.0,Noord-Holland,0
15083,0,42,2470.0,9,17,Online,1,37,G,1488.0,1179.0,Limburg,0
15084,1,73,1934.0,126,0,Online,1,20,D,2531.0,1838.0,Noord-Brabant,1
15085,1,43,3381.0,78,0,Online,1,21,D,1625.0,1535.0,Noord-Brabant,0
15086,0,37,8700.0,41,13,Online,1,12,C,2177.0,694.0,Zuid-Holland,1
15087,1,29,3937.0,37,0,Online,1,8,A,1738.0,0.0,Groningen,0
15088,0,47,6392.0,42,23,Phone,0,92,F,2881.0,1337.0,Gelderland,0
15089,0,50,6124.0,75,27,Online,1,13,C,1730.0,1561.0,Zuid-Holland,0
15090,1,44,5980.0,28,0,Online,1,26,G,2472.0,2244.0,Overijssel,1
15091,0,47,4160.0,113,12,Online,1,79,E,2443.0,1677.0,Zuid-Holland,0
15092,0,49,10149.0,79,2,Online,1,38,B,2706.0,1482.0,Zuid-Holland,1
15093,1,81,2208.0,119,10,Phone,0,40,E,3079.0,1510.0,Noord-Holland,0
15094,1,50,4577.0,63,5,Online,1,13,B,2273.0,1214.0,Zuid-Holland,0
15095,1,40,2261.0,5,2,Online,1,38,C,2822.0,663.0,Zuid-Holland,1
15096,0,51,4986.0,109,0,Online,0,78,G,2741.0,1487.0,Noord-Holland,0
15097,0,40,5249.0,24,14,Online,1,19,E,2848.0,1765.0,Noord-Holland,1
15098,0,54,10723.0,97,18,Online,1,67,C,2387.0,1323.0,Noord-Holland,0
15099,1,65,4677.0,126,17,Online,1,42,C,2899.0,795.0,Gelderland,0
15100,0,34,4191.0,70,0,Online,1,11,B,2614.0,943.0,Noord-Brabant,1
15101,1,56,1251.0,2,0,Online,1,13,E,2946.0,946.0,Friesland,1
15102,1,76,1164.0,59,0,Phone,0,12,G,2111.0,2433.0,Gelderland,1
15103,1,60,2790.0,25,0,Online,1,43,B,2335.0,914.0,Noord-Brabant,1
15104,0,35,4180.0,12,24,Online,1,63,D,2655.0,1539.0,Noord-Brabant,0
15105,0,38,5029.0,58,2,Online,1,18,C,2051.0,1051.0,Drenthe,0
15106,0,39,2434.0,56,27,Phone,0,21,G,2845.0,1472.0,Utrecht,1
15107,1,37,1910.0,50,16,Online,1,88,G,1210.0,2226.0,Zuid-Holland,1
15108,0,41,5791.0,61,8,Online,1,37,F,1916.0,331.0,Zuid-Holland,0
15109,1,34,6251.0,63,29,Online,1,50,G,2470.0,1864.0,Noord-Brabant,1
15110,1,55,2004.0,122,0,Online,0,13,G,2061.0,2577.0,Gelderland,1
15111,1,61,5448.0,137,24,Online,1,94,F,2656.0,1197.0,Utrecht,1
15112,0,58,8451.0,43,8,Online,1,40,G,2235.0,2096.0,Zuid-Holland,1
15113,0,56,3788.0,140,9,Online,1,45,B,2092.0,854.0,Noord-Brabant,0
15114,0,54,7468.0,115,7,Online,1,22,E,2268.0,1035.0,Zuid-Holland,0
15115,0,59,2739.0,141,18,Online,1,39,D,2586.0,661.0,Noord-Brabant,0
15116,1,42,10263.0,76,0,Phone,0,45,D,1950.0,1384.0,Noord-Holland,1
15117,1,52,3515.0,106,0,Phone,0,51,C,1681.0,1128.0,Gelderland,0
15118,1,20,2277.0,2,31,Online,1,7,B,1323.0,836.0,Noord-Holland,1
15119,0,56,6459.0,129,8,Online,1,16,C,1450.0,769.0,Gelderland,0
15120,1,45,12278.0,113,0,Online,1,40,C,1569.0,926.0,Noord-Holland,1
15121,1,46,2594.0,51,0,Online,0,39,F,1898.0,1905.0,Friesland,1
15122,0,31,5751.0,5,25,Online,1,26,G,3744.0,1138.0,Friesland,1
15123,1,35,2154.0,79,7,Online,0,32,G,2082.0,673.0,Noord-Brabant,1
15124,0,43,7620.0,12,0,Online,1,42,D,2096.0,1364.0,Noord-Holland,1
15125,0,44,5744.0,71,0,Online,1,8,B,2484.0,417.0,Noord-Holland,1
15126,0,49,11242.0,104,0,Online,0,41,E,4310.0,628.0,Noord-Holland,1
15127,1,42,11578.0,1,9,Online,1,33,C,2329.0,271.0,Limburg,0
15128,0,41,6725.0,28,0,Online,1,190,B,2613.0,494.0,Zuid-Holland,1
15129,1,27,2579.0,13,0,Online,1,15,C,2845.0,999.0,Zeeland,0
15130,0,56,3155.0,151,24,Online,1,48,G,2680.0,1394.0,Overijssel,0
15131,0,40,4557.0,77,8,Online,1,92,E,2161.0,1895.0,Overijssel,0
15132,0,41,4658.0,104,32,Online,1,28,G,2575.0,856.0,Noord-Brabant,0
15133,0,37,4800.0,91,26,Online,1,51,E,2515.0,1675.0,Gelderland,0
15134,1,44,2008.0,39,9,Online,1,33,C,2438.0,988.0,Noord-Brabant,0
15135,1,42,3626.0,80,11,Online,1,29,E,2318.0,1057.0,Groningen,0
15136,1,41,3322.0,105,28,Online,1,52,C,1747.0,1083.0,Noord-Brabant,0
15137,0,41,4312.0,55,36,Online,1,24,C,2656.0,1260.0,Gelderland,1
15138,0,56,5939.0,73,19,Online,1,23,G,2155.0,850.0,Zuid-Holland,0
15139,0,40,2662.0,82,0,Online,1,15,D,2278.0,1486.0,Gelderland,1
15140,1,49,11823.0,2,8,Online,1,64,D,1891.0,1780.0,Noord-Holland,1
15141,1,57,3685.0,136,33,Online,1,33,E,1291.0,1988.0,Zuid-Holland,0
15142,0,52,2326.0,58,0,Online,1,72,D,2773.0,1049.0,Utrecht,1
15143,0,67,1546.0,95,14,Online,1,14,G,2753.0,2055.0,Utrecht,1
15144,1,38,2956.0,72,9,Phone,0,56,C,2390.0,940.0,Noord-Holland,0
15145,1,44,3536.0,6,13,Online,0,16,B,1372.0,1337.0,Noord-Holland,0
15146,0,61,3387.0,55,0,Online,1,26,B,2287.0,978.0,Gelderland,1
15147,0,51,5256.0,57,0,Online,1,20,G,2678.0,2325.0,Gelderland,0
15148,0,38,7046.0,64,0,Online,1,47,C,2610.0,1110.0,Noord-Holland,0
15149,0,33,3765.0,1,0,Online,1,75,G,2720.0,1104.0,Utrecht,1
15150,0,35,4871.0,46,2,Online,1,41,E,2858.0,489.0,Zuid-Holland,0
15151,0,42,4702.0,79,8,Online,1,50,F,2391.0,2321.0,Zuid-Holland,1
15152,0,54,4920.0,47,0,Online,1,3,C,1795.0,1527.0,Utrecht,1
15153,1,83,8550.0,190,0,Phone,0,14,E,2380.0,2088.0,Overijssel,0
15154,0,37,1788.0,17,3,Online,1,27,E,2791.0,1024.0,Noord-Holland,1
15155,0,43,3018.0,29,4,Online,1,40,G,2734.0,2600.0,Gelderland,1
15156,1,50,4102.0,78,0,Online,0,46,D,2351.0,917.0,Noord-Brabant,1
15157,0,60,19272.0,60,24,Online,1,2,A,1739.0,0.0,Zuid-Holland,0
15158,0,29,3749.0,6,17,Online,1,27,E,2100.0,952.0,Zuid-Holland,0
15159,0,95,15683.0,162,22,Phone,0,49,C,2722.0,1172.0,Zuid-Holland,0
15160,0,47,3710.0,27,0,Online,1,49,G,1234.0,2811.0,Gelderland,1
15161,0,55,5019.0,90,18,Online,1,30,B,1861.0,472.0,Limburg,0
15162,0,73,4929.0,163,22,Phone,1,42,C,1579.0,1137.0,Zuid-Holland,0
15163,0,39,8149.0,75,0,Online,1,50,E,1807.0,1410.0,Noord-Brabant,1
15164,0,71,1394.0,79,7,Online,1,36,E,2592.0,833.0,Utrecht,1
15165,0,66,4724.0,107,10,Online,1,112,G,2346.0,1794.0,Noord-Holland,1
15166,0,61,2206.0,65,0,Online,1,55,G,2527.0,989.0,Overijssel,1
15167,0,45,3692.0,55,4,Online,1,196,F,2849.0,2032.0,Noord-Holland,1
15168,1,52,4327.0,59,3,Online,1,35,G,2642.0,1885.0,Gelderland,0
15169,0,33,3000.0,32,30,Online,1,1,B,2271.0,958.0,Noord-Holland,0
15170,0,32,4670.0,63,11,Online,1,59,C,1807.0,2058.0,Overijssel,0
15171,0,40,8126.0,85,16,Online,1,71,C,2299.0,1674.0,Friesland,0
15172,0,44,8348.0,69,8,Online,0,37,C,1890.0,1508.0,Gelderland,0
15173,1,26,4824.0,10,11,Online,1,70,C,1343.0,1966.0,Utrecht,0
15174,0,34,8163.0,16,10,Online,0,29,C,1975.0,624.0,Friesland,0
15175,0,43,8276.0,3,0,Online,1,21,G,3487.0,1646.0,Noord-Brabant,1
15176,1,61,2990.0,48,9,Online,1,32,G,3092.0,1671.0,Noord-Brabant,0
15177,0,54,5883.0,42,0,Phone,0,9,A,1458.0,0.0,Zuid-Holland,0
15178,0,39,4369.0,96,0,Online,1,11,B,1468.0,680.0,Overijssel,0
15179,1,52,2581.0,3,32,Phone,0,25,B,1954.0,1580.0,Noord-Brabant,1
15180,0,47,3501.0,8,11,Phone,0,26,G,1924.0,1254.0,Utrecht,0
15181,1,37,3886.0,48,0,Online,1,113,G,1737.0,1668.0,Gelderland,0
15182,1,51,5673.0,85,22,Online,1,44,E,3017.0,1357.0,Gelderland,0
15183,1,35,1480.0,9,0,Online,1,3,A,1647.0,868.0,Noord-Holland,1
15184,1,44,3325.0,5,0,Online,1,40,F,3072.0,2050.0,Noord-Brabant,1
15185,1,48,7011.0,41,0,Online,1,15,F,2501.0,1923.0,Zuid-Holland,1
15186,0,56,16524.0,144,8,Online,1,90,C,1606.0,996.0,Zuid-Holland,0
15187,1,27,4282.0,10,0,Online,1,11,C,2755.0,1614.0,Limburg,1
15188,1,33,3080.0,48,0,Online,1,21,E,2739.0,1240.0,Noord-Brabant,1
15189,1,38,4409.0,95,32,Online,1,14,C,2238.0,903.0,Noord-Holland,0
15190,0,62,2348.0,148,23,Phone,0,19,F,2518.0,1093.0,Gelderland,0
15191,1,57,2886.0,76,16,Online,1,92,C,2095.0,1030.0,Zuid-Holland,0
15192,0,31,4313.0,42,0,Online,0,39,B,1826.0,1014.0,Noord-Holland,1
15193,1,46,2515.0,52,0,Online,1,2,A,1061.0,556.0,Friesland,0
15194,0,36,8116.0,68,20,Online,1,16,C,1955.0,1469.0,Noord-Holland,0
15195,1,37,3607.0,27,0,Online,1,90,C,1839.0,829.0,Gelderland,1
15196,0,37,1320.0,3,5,Online,1,20,F,2011.0,484.0,Noord-Brabant,1
15197,0,37,9382.0,33,25,Phone,0,27,D,2331.0,1371.0,Zuid-Holland,1
15198,1,37,2584.0,90,0,Online,1,164,B,2210.0,680.0,Overijssel,0
15199,0,37,5886.0,14,0,Online,1,96,C,1329.0,502.0,Noord-Holland,1
15200,0,69,4066.0,148,10,Online,1,107,F,1422.0,1652.0,Gelderland,0
15201,1,61,3424.0,34,0,Online,1,96,G,1846.0,957.0,Zuid-Holland,1
15202,1,46,6757.0,14,7,Online,1,47,D,1983.0,1307.0,Gelderland,0
15203,1,75,2998.0,149,10,Online,1,28,F,2587.0,1573.0,Overijssel,1
15204,0,57,5263.0,109,5,Online,1,60,D,2016.0,1472.0,Noord-Holland,1
15205,1,38,1858.0,42,21,Online,1,22,E,2362.0,1060.0,Limburg,1
15206,1,44,2580.0,83,0,Online,1,27,D,2330.0,1148.0,Zuid-Holland,1
15207,0,54,6784.0,121,0,Online,1,71,C,2017.0,1588.0,Zeeland,0
15208,1,34,5957.0,31,0,Online,1,4,A,1794.0,0.0,Gelderland,0
15209,0,58,7040.0,45,0,Online,1,12,D,2375.0,1423.0,Gelderland,1
15210,0,44,2520.0,45,0,Online,0,63,C,2207.0,855.0,Zuid-Holland,1
15211,1,44,3313.0,60,0,Online,1,17,D,2259.0,949.0,Noord-Brabant,1
15212,1,91,6735.0,129,8,Phone,0,37,E,2101.0,492.0,Limburg,0
15213,1,44,2646.0,28,4,Online,0,27,C,1950.0,1094.0,Gelderland,0
15214,1,66,1991.0,23,0,Online,1,63,G,2489.0,1107.0,Zuid-Holland,1
15215,0,48,7294.0,95,6,Online,1,18,C,2823.0,660.0,Noord-Brabant,1
15216,1,31,7181.0,32,35,Phone,0,30,E,1952.0,1561.0,Noord-Brabant,0
15217,0,30,3917.0,57,20,Phone,0,144,G,2504.0,908.0,Drenthe,0
15218,1,29,5626.0,27,10,Online,1,13,B,1745.0,606.0,Utrecht,0
15219,1,35,9578.0,70,8,Online,1,4,C,1471.0,1124.0,Overijssel,0
15220,0,49,3647.0,47,11,Online,1,3,C,1437.0,734.0,Overijssel,0
15221,1,54,2468.0,47,4,Online,1,72,C,2040.0,1216.0,Gelderland,0
15222,1,49,1705.0,96,17,Online,1,63,B,1834.0,767.0,Gelderland,0
15223,0,42,3788.0,32,0,Online,1,35,F,1972.0,1828.0,Noord-Holland,1
15224,1,40,5404.0,59,25,Online,1,10,D,2668.0,855.0,Utrecht,1
15225,0,44,9350.0,88,0,Online,1,37,E,1940.0,1322.0,Zuid-Holland,1
15226,0,38,15807.0,54,5,Online,1,25,G,2378.0,1619.0,Noord-Holland,0
15227,0,61,4725.0,65,19,Phone,0,14,E,2104.0,1380.0,Noord-Brabant,0
15228,1,42,3394.0,99,0,Online,1,117,D,2792.0,617.0,Zuid-Holland,1
15229,0,31,3619.0,29,11,Online,1,43,E,3050.0,1724.0,Noord-Brabant,1
15230,1,48,4328.0,49,0,Online,1,48,E,1909.0,1116.0,Noord-Brabant,1
15231,0,60,6789.0,64,0,Phone,0,19,E,2286.0,709.0,Zuid-Holland,1
15232,0,47,3024.0,36,2,Online,1,95,B,2694.0,1028.0,Limburg,1
15233,1,39,3599.0,77,10,Online,1,37,G,2036.0,1898.0,Zuid-Holland,0
15234,0,64,5237.0,58,33,Online,1,30,D,1522.0,2181.0,Zuid-Holland,1
15235,0,57,9616.0,132,35,Phone,0,49,G,2829.0,1797.0,Limburg,0
15236,0,49,7331.0,25,12,Online,1,23,E,2667.0,1910.0,Gelderland,1
15237,0,47,4213.0,10,3,Online,1,1,A,1969.0,643.0,Zuid-Holland,0
15238,1,48,3566.0,71,0,Online,1,57,B,1567.0,516.0,Zuid-Holland,0
15239,0,40,3907.0,65,28,Phone,0,1,B,2507.0,830.0,Noord-Brabant,0
15240,0,86,5554.0,36,9,Phone,1,59,G,3230.0,1378.0,Zuid-Holland,1
15241,0,36,4689.0,40,7,Online,1,36,C,2033.0,983.0,Noord-Brabant,0
15242,1,41,5909.0,45,4,Phone,1,35,D,2619.0,961.0,Limburg,0
15243,1,30,3363.0,25,0,Online,0,35,C,1613.0,1128.0,Noord-Brabant,1
15244,1,40,2156.0,39,10,Online,0,16,G,2757.0,1475.0,Noord-Holland,1
15245,0,43,2413.0,36,12,Online,1,24,C,1748.0,1087.0,Noord-Brabant,0
15246,0,36,6686.0,3,0,Online,1,4,C,1814.0,710.0,Zeeland,1
15247,0,29,10603.0,24,6,Online,1,5,C,1982.0,840.0,Zuid-Holland,0
15248,0,50,12508.0,77,0,Online,1,23,E,2569.0,924.0,Flevoland,1
15249,1,35,2337.0,41,0,Phone,0,21,E,2678.0,484.0,Drenthe,0
15250,0,65,2064.0,63,6,Online,1,6,A,2101.0,0.0,Noord-Holland,0
15251,0,37,6743.0,21,14,Online,1,96,G,2262.0,1718.0,Noord-Holland,0
15252,0,51,4055.0,103,34,Online,1,33,G,2862.0,881.0,Noord-Brabant,1
15253,0,43,3859.0,62,0,Online,1,12,D,2210.0,1307.0,Friesland,1
15254,1,41,5335.0,24,0,Online,1,95,B,2546.0,930.0,Noord-Brabant,0
15255,0,46,1213.0,41,7,Online,1,2,C,2056.0,1183.0,Noord-Brabant,1
15256,1,54,2996.0,131,0,Phone,0,24,E,2028.0,649.0,Gelderland,0
15257,1,42,11745.0,38,10,Online,1,46,G,3042.0,2415.0,Overijssel,1
15258,0,53,3394.0,120,2,Online,1,47,D,2460.0,1224.0,Gelderland,1
15259,1,45,5595.0,66,9,Phone,1,51,D,3406.0,1434.0,Zeeland,1
15260,1,63,3350.0,129,0,Online,0,37,E,2664.0,1042.0,Overijssel,0
15261,1,39,1490.0,43,2,Online,1,11,B,2466.0,839.0,Zuid-Holland,1
15262,1,50,5869.0,76,0,Online,0,62,B,1071.0,1011.0,Zeeland,0
15263,0,58,9067.0,123,0,Online,1,19,C,2525.0,980.0,Zeeland,1
15264,0,57,4890.0,1,11,Online,1,149,F,3070.0,1012.0,Flevoland,1
15265,1,70,5838.0,1,16,Online,1,12,D,2083.0,1796.0,Overijssel,0
15266,1,63,5410.0,82,10,Online,1,13,F,2963.0,2306.0,Zuid-Holland,1
15267,0,39,4779.0,79,0,Online,1,41,D,2476.0,548.0,Gelderland,1
15268,1,50,2923.0,106,0,Online,1,25,D,3012.0,1068.0,Noord-Holland,1
15269,1,62,5567.0,168,14,Online,1,17,D,2386.0,1337.0,Utrecht,0
15270,0,53,6248.0,23,0,Online,1,40,G,1776.0,2691.0,Gelderland,0
15271,0,41,10751.0,47,0,Online,1,16,D,2600.0,1779.0,Gelderland,1
15272,1,61,1818.0,152,7,Online,1,25,G,3650.0,1565.0,Noord-Holland,1
15273,1,32,4039.0,46,35,Online,1,29,C,2105.0,820.0,Zuid-Holland,0
15274,0,47,6682.0,30,21,Online,1,82,G,3041.0,1673.0,Noord-Holland,0
15275,0,40,7487.0,23,5,Phone,0,31,D,2421.0,1289.0,Noord-Holland,0
15276,1,64,4188.0,126,0,Online,1,27,E,3035.0,1776.0,Noord-Holland,1
15277,1,40,9339.0,85,34,Online,1,34,B,1104.0,1541.0,Overijssel,0
15278,0,36,3698.0,47,0,Online,1,176,D,3589.0,727.0,Overijssel,1
15279,0,79,2919.0,92,0,Phone,1,35,C,2443.0,1249.0,Drenthe,0
15280,1,36,2689.0,78,0,Online,1,5,B,1960.0,1054.0,Utrecht,1
15281,0,46,6037.0,28,0,Online,1,99,B,1259.0,611.0,Zuid-Holland,0
15282,1,37,6768.0,42,26,Online,1,40,B,1988.0,680.0,Noord-Brabant,0
15283,1,36,11458.0,28,10,Online,1,12,G,3230.0,2174.0,Zuid-Holland,1
15284,0,49,3465.0,7,4,Online,1,57,C,2447.0,868.0,Noord-Holland,1
15285,1,47,4063.0,107,3,Online,1,11,D,2577.0,1325.0,Utrecht,0
15286,1,87,13400.0,167,0,Phone,0,68,G,1884.0,1590.0,Noord-Brabant,1
15287,0,43,5211.0,31,3,Online,1,93,G,2654.0,1826.0,Zuid-Holland,1
15288,1,55,1943.0,74,0,Online,1,38,G,2941.0,2065.0,Overijssel,1
15289,0,35,3164.0,19,0,Online,1,40,D,2067.0,1579.0,Noord-Holland,1
15290,1,27,2863.0,16,3,Phone,0,8,A,1028.0,1087.0,Flevoland,0
15291,1,36,6654.0,76,2,Online,1,15,C,2710.0,1599.0,Noord-Holland,0
15292,1,28,3120.0,22,18,Online,1,7,B,1976.0,808.0,Zuid-Holland,0
15293,0,41,5015.0,50,0,Online,1,17,C,2792.0,1139.0,Utrecht,1
15294,0,67,2986.0,8,3,Online,1,44,D,1842.0,910.0,Gelderland,0
15295,1,33,8094.0,13,0,Phone,1,49,E,2890.0,2401.0,Groningen,1
15296,1,44,3292.0,13,10,Phone,0,12,F,2813.0,1675.0,Gelderland,1
15297,1,41,6800.0,32,3,Online,1,40,E,2404.0,660.0,Noord-Holland,0
15298,0,44,15447.0,105,2,Online,0,181,E,2325.0,760.0,Zeeland,0
15299,1,41,3067.0,55,33,Online,1,29,C,2622.0,883.0,Zuid-Holland,0
15300,0,72,4289.0,69,30,Phone,0,17,D,2914.0,398.0,Zeeland,0
15301,1,44,4420.0,74,14,Online,1,43,D,2853.0,1111.0,Zuid-Holland,1
15302,0,22,6093.0,19,0,Online,1,42,G,3259.0,2288.0,Gelderland,1
15303,1,52,2283.0,29,0,Online,1,44,B,2283.0,436.0,Zuid-Holland,1
15304,1,34,4918.0,72,0,Online,1,12,G,3034.0,2304.0,Overijssel,1
15305,0,27,4100.0,0,3,Phone,1,18,C,2984.0,859.0,Zuid-Holland,1
15306,1,60,3586.0,133,0,Online,1,36,D,1529.0,1137.0,Gelderland,0
15307,1,24,2704.0,19,0,Online,1,46,D,1687.0,625.0,Zuid-Holland,1
15308,0,36,5091.0,64,0,Online,1,42,C,2254.0,820.0,Zuid-Holland,1
15309,1,47,5844.0,125,7,Phone,0,15,D,2664.0,1323.0,Utrecht,0
15310,1,49,2110.0,132,34,Online,1,91,F,1606.0,1494.0,Noord-Holland,1
15311,1,45,6183.0,69,0,Online,1,88,E,2571.0,1600.0,Limburg,1
15312,1,43,3717.0,83,0,Online,1,31,D,2091.0,931.0,Utrecht,1
15313,0,50,5368.0,85,0,Online,1,70,B,2588.0,749.0,Zuid-Holland,1
15314,1,42,4208.0,66,0,Phone,0,48,F,1930.0,1416.0,Utrecht,0
15315,0,27,7735.0,42,0,Online,1,9,A,2445.0,0.0,Noord-Holland,0
15316,1,25,4443.0,30,6,Online,1,23,D,2836.0,1822.0,Gelderland,0
15317,1,38,4293.0,39,20,Online,1,7,C,2786.0,1095.0,Noord-Brabant,0
15318,1,52,7301.0,20,0,Online,1,1,B,2535.0,961.0,Noord-Holland,1
15319,0,52,4030.0,31,34,Online,1,30,B,2325.0,706.0,Noord-Holland,1
15320,1,44,9217.0,11,15,Online,1,45,C,2371.0,714.0,Gelderland,0
15321,0,45,8630.0,39,0,Online,1,19,G,2019.0,1222.0,Gelderland,1
15322,1,85,3364.0,28,14,Phone,0,72,D,1523.0,1353.0,Noord-Brabant,0
15323,0,65,5526.0,110,0,Online,1,16,G,2374.0,2210.0,Gelderland,1
15324,0,102,10219.0,3,0,Phone,0,2,A,1804.0,0.0,Limburg,0
15325,0,45,1801.0,96,0,Phone,0,32,D,2063.0,438.0,Overijssel,0
15326,1,36,2454.0,21,3,Online,1,28,D,2183.0,1459.0,Zuid-Holland,0
15327,0,59,7280.0,95,2,Online,1,28,D,3384.0,1164.0,Utrecht,1
15328,0,40,4634.0,20,0,Online,1,38,B,2247.0,1047.0,Overijssel,1
15329,0,55,2047.0,139,2,Online,1,46,B,2162.0,953.0,Drenthe,0
15330,1,56,7072.0,134,0,Online,1,60,D,1267.0,1336.0,Gelderland,1
15331,1,47,8068.0,36,9,Online,1,87,C,1950.0,1037.0,Friesland,1
15332,1,44,2660.0,64,29,Phone,0,111,B,2073.0,864.0,Gelderland,0
15333,1,38,2116.0,67,0,Online,1,14,G,2806.0,973.0,Zuid-Holland,1
15334,1,51,5468.0,32,30,Online,1,35,E,2047.0,1043.0,Noord-Holland,0
15335,1,51,9150.0,22,29,Online,1,22,G,1573.0,1574.0,Noord-Holland,1
15336,1,57,4962.0,47,27,Online,1,77,B,1992.0,729.0,Noord-Holland,0
15337,0,44,6990.0,92,0,Phone,0,40,E,2000.0,1285.0,Noord-Holland,0
15338,0,76,4150.0,87,0,Phone,1,14,E,2633.0,1860.0,Overijssel,1
15339,0,45,2563.0,76,14,Online,1,34,C,1595.0,1669.0,Friesland,0
15340,1,48,3670.0,9,0,Online,1,44,C,2353.0,1553.0,Noord-Brabant,1
15341,1,35,3081.0,30,25,Online,1,23,G,2591.0,1895.0,Noord-Holland,0
15342,0,46,6741.0,91,26,Online,1,43,D,2367.0,1733.0,Noord-Brabant,1
15343,1,33,5010.0,22,17,Online,1,45,E,1739.0,1886.0,Noord-Holland,0
15344,1,57,2352.0,101,0,Online,1,17,C,3460.0,1770.0,Utrecht,1
15345,0,65,17190.0,15,2,Phone,1,137,D,1980.0,1687.0,Friesland,0
15346,1,38,4820.0,21,0,Online,1,18,B,1597.0,1158.0,Overijssel,0
15347,1,45,4547.0,23,0,Online,1,39,B,2252.0,1061.0,Noord-Brabant,1
15348,0,44,3547.0,75,0,Online,1,25,E,2168.0,213.0,Zuid-Holland,0
15349,0,40,7553.0,38,8,Online,1,35,D,2362.0,789.0,Zuid-Holland,0
15350,0,52,3424.0,62,0,Online,1,55,D,3040.0,1524.0,Zuid-Holland,1
15351,1,50,6481.0,18,8,Online,1,2,B,2089.0,644.0,Noord-Holland,0
15352,1,41,4749.0,5,2,Phone,0,16,G,2281.0,922.0,Zuid-Holland,0
15353,0,74,3432.0,38,7,Online,1,32,C,2400.0,1999.0,Noord-Brabant,1
15354,0,61,5971.0,27,9,Online,1,24,B,2136.0,934.0,Zuid-Holland,1
15355,0,50,2849.0,128,0,Online,1,165,D,2602.0,1559.0,Noord-Brabant,1
15356,0,21,3058.0,5,0,Online,1,94,G,2029.0,1238.0,Flevoland,1
15357,0,31,3154.0,25,0,Online,1,137,D,3581.0,1606.0,Zuid-Holland,1
15358,0,60,15915.833333333334,37,0,Online,1,18,C,2140.0,1088.0,Noord-Holland,0
15359,1,48,4968.0,29,5,Phone,1,70,C,2326.0,1094.0,Zuid-Holland,0
15360,0,29,4326.0,30,0,Online,1,23,C,2354.0,105.0,Gelderland,0
15361,0,50,4645.0,34,11,Online,1,20,D,2315.0,1174.0,Flevoland,1
15362,1,49,5723.0,25,0,Online,1,6,A,1387.0,513.0,Zuid-Holland,0
15363,1,38,9903.0,60,0,Phone,0,1,A,1465.0,831.0,Noord-Brabant,0
15364,1,46,4522.0,29,3,Online,1,38,G,2160.0,1932.0,Noord-Brabant,1
15365,1,49,7861.0,63,28,Online,0,9,A,2494.0,711.0,Overijssel,0
